City1,city1_longitude,city1_latitude,City2,city2_longitude,city2_latitude,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,1/13,662404,4331,82.8,706,467657224,564681392,799832,2013,1,2013/1/13
NEWCASTLE,-1.6178 ,54.9783 ,GOLD COAST,153.4,-28.0167,1/13,0,0,0,539,0,0,0,2013,1,2013/1/13
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,1/13,32946,414,56.6,1019,33571974,59324142,58218,2013,1,2013/1/13
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,1/13,36120,481,54.6,1312,47389440,86843904,66192,2013,1,2013/1/13
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,1/13,159093,737,88.1,3284,522461412,593067412,180593,2013,1,2013/1/13
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,1/13,15223,383,64.7,321,4886583,7554414,23534,2013,1,2013/1/13
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,1/13,30079,196,86.5,1454,43734866,50568666,34779,2013,1,2013/1/13
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,1/13,44364,293,86.4,837,37132668,42992505,51365,2013,1,2013/1/13
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,1/13,15124,119,78.2,1690,25559560,32698120,19348,2013,1,2013/1/13
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,1/13,11196,331,64.5,367,4108932,6367083,17349,2013,1,2013/1/13
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,12/12,0,0,0,1316,0,0,0,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,12/12,64782,515,78.6,1622,105076404,133753364,82462,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,12/12,15306,178,69.4,972,14877432,21422880,22040,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,12/12,16771,137,78.3,1607,26950997,34436403,21429,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,12/12,173926,1582,75.4,643,111834418,148372250,230750,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,12/12,53283,464,83,2120,112959960,136055240,64177,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,12/12,17260,564,64.5,246,4245960,6577794,26739,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,12/12,151697,1164,78.2,1167,177030399,226512366,194098,2012,12,2012/12/12
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,12/12,19015,542,69.1,452,8594780,12432712,27506,2012,12,2012/12/12
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,12/12,0,0,0,1860,0,0,0,2012,12,2012/12/12
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,12/12,0,0,0,2022,0,0,0,2012,12,2012/12/12
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,12/12,11838,124,72,2181,25818678,35840373,16433,2012,12,2012/12/12
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,12/12,28242,239,81.9,612,17284104,21109716,34493,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,12/12,99496,856,75.2,1391,138398936,183965314,132254,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,12/12,49115,521,76.5,956,46953940,61409616,64236,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,12/12,29103,189,77.3,2852,83001756,107346428,37639,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,12/12,22717,513,56.5,653,14834201,26262354,40218,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,12/12,34288,647,67.8,434,14880992,21961702,50603,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,12/12,14763,100,84,888,13109544,15611040,17580,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,12/12,0,0,0,1791,0,0,0,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,12/12,77007,767,72.6,797,61374579,84492361,106013,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,12/12,271701,2057,79.7,1381,375219081,471003860,341060,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,12/12,14151,162,62.5,1573,22259523,35620585,22645,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,12/12,49327,534,74,614,30286778,40953186,66699,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,12/12,89314,480,85.6,3615,322870110,377210790,104346,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,12/12,20551,166,78.9,895,18393145,23300430,26034,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,12/12,50188,839,72.2,518,25997384,36027418,69551,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,12/12,387658,2763,81.3,753,291906474,358853445,476565,2012,12,2012/12/12
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,12/12,82949,718,74.5,1112,92239288,123790064,111322,2012,12,2012/12/12
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,12/12,22075,246,73.3,1677,37019775,50486085,30105,2012,12,2012/12/12
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,12/12,48159,335,76.7,2311,111295449,145177020,62820,2012,12,2012/12/12
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,12/12,74993,500,83.4,1971,147811203,177287508,89948,2012,12,2012/12/12
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,12/12,12403,400,53,284,3522452,6640488,23382,2012,12,2012/12/12
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,12/12,76956,822,67.6,470,36169320,53481770,113791,2012,12,2012/12/12
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,12/12,74686,1377,64.5,236,17625896,27340836,115851,2012,12,2012/12/12
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,12/12,28105,405,76.4,443,12450515,16301071,36797,2012,12,2012/12/12
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,12/12,21817,168,74.1,3131,68309027,92192295,29445,2012,12,2012/12/12
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,12/12,13280,118,70.9,2651,35205280,49634673,18723,2012,12,2012/12/12
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,12/12,27370,240,68.7,3155,86352350,125739370,39854,2012,12,2012/12/12
DEVONPORT,146.3503 ,-41.1801 ,MELBOURNE,144.9631,-37.8136,12/12,0,0,0,412,0,0,0,2012,12,2012/12/12
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,12/12,12559,479,64.2,310,3893290,6068250,19575,2012,12,2012/12/12
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,12/12,9854,277,58.3,370,3645980,6255960,16908,2012,12,2012/12/12
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,12/12,240398,1705,80.5,680,163470640,203137760,298732,2012,12,2012/12/12
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,12/12,18412,124,85.3,1526,28096712,32957022,21597,2012,12,2012/12/12
HERVEY BAY,152.7677 ,-25.2882 ,SYDNEY,151.2093,-33.8688,12/12,0,0,0,973,0,0,0,2012,12,2012/12/12
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,12/12,131646,1060,72.8,618,81357228,111708444,180758,2012,12,2012/12/12
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,12/12,51373,420,76.8,1039,53376547,69481047,66873,2012,12,2012/12/12
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,12/12,16997,284,45.1,538,9144386,20258928,37656,2012,12,2012/12/12
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,12/12,57633,657,57.9,1250,72041250,124326250,99461,2012,12,2012/12/12
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,12/12,79756,816,74.2,476,37963856,51176188,107513,2012,12,2012/12/12
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,12/12,27819,225,71.1,914,25426566,35742884,39106,2012,12,2012/12/12
MELBOURNE,144.9631 ,-37.8136 ,BURNIE,145.905,-41.0523,12/12,0,0,0,378,0,0,0,2012,12,2012/12/12
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,12/12,154608,1016,84.5,1330,205628640,243468470,183059,2012,12,2012/12/12
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,12/12,15596,390,65.2,457,7127372,10934182,23926,2012,12,2012/12/12
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,12/12,37336,282,75.6,836,31212896,41302580,49405,2012,12,2012/12/12
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,12/12,200669,1117,78.4,2706,543010314,693012012,256102,2012,12,2012/12/12
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,12/12,667134,4394,81.4,706,470996604,578412386,819281,2012,12,2012/12/12
NEWCASTLE,-1.6178 ,54.9783 ,GOLD COAST,153.4,-28.0167,12/12,0,0,0,539,0,0,0,2012,12,2012/12/12
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,12/12,28756,373,53.9,1019,29302364,54402372,53388,2012,12,2012/12/12
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,12/12,33786,437,55.3,1312,44327232,80134336,61078,2012,12,2012/12/12
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,12/12,162233,747,88,3284,532773172,605231348,184297,2012,12,2012/12/12
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,12/12,17217,389,72.2,321,5526657,7653924,23844,2012,12,2012/12/12
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,12/12,29594,200,84.2,1454,43029676,51116824,35156,2012,12,2012/12/12
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,12/12,43210,304,80,837,36166770,45182097,53981,2012,12,2012/12/12
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,12/12,17057,128,81,1690,28826330,35594780,21062,2012,12,2012/12/12
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,12/12,14133,419,65.1,367,5186811,7966836,21708,2012,12,2012/12/12
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,11/12,0,0,0,1316,0,0,0,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,11/12,65115,501,80.6,1622,105616530,130991098,80759,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,11/12,17144,194,71.3,972,16663968,23364936,24038,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,11/12,15299,120,84.8,1607,24585493,28982245,18035,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,11/12,184433,1531,84.1,643,118590419,141054267,219369,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,11/12,52102,440,86,2120,110456240,128395680,60564,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,11/12,17493,610,61.4,246,4303278,7007310,28485,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,11/12,158783,1153,81.9,1167,185299761,226147095,193785,2012,11,2012/11/12
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,11/12,21332,574,74.3,452,9642064,12973304,28702,2012,11,2012/11/12
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,11/12,0,0,0,1860,0,0,0,2012,11,2012/11/12
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,11/12,0,0,0,2022,0,0,0,2012,11,2012/11/12
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,11/12,13620,120,84.3,2181,29705220,35227512,16152,2012,11,2012/11/12
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,11/12,23923,202,87.2,612,14640876,16785324,27427,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,11/12,104497,795,85.8,1391,145355327,169348686,121746,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,11/12,48493,519,75.1,956,46359308,61750908,64593,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,11/12,27087,180,75.4,2852,77252124,102458100,35925,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,11/12,25570,573,56.6,653,16697210,29522130,45210,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,11/12,39080,714,69.3,434,16960720,24479336,56404,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,11/12,14574,96,86.8,888,12941712,14902416,16782,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,11/12,0,0,0,1791,0,0,0,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,11/12,77804,763,74.3,797,62009788,83417208,104664,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,11/12,283939,2053,83.5,1381,392119759,469486141,339961,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,11/12,15337,164,66.4,1573,24125101,36307986,23082,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,11/12,50442,516,80.3,614,30971388,38587444,62846,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,11/12,81841,454,85.6,3615,295855215,345724140,95636,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,11/12,21591,164,84.6,895,19323945,22837715,25517,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,11/12,53123,877,71,518,27517714,38753652,74814,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,11/12,383703,2770,80.2,753,288928359,360052221,478157,2012,11,2012/11/12
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,11/12,82322,721,73.7,1112,91542064,124249320,111735,2012,11,2012/11/12
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,11/12,24572,246,78.8,1677,41207244,52288860,31180,2012,11,2012/11/12
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,11/12,52647,323,89.5,2311,121667217,135893733,58803,2012,11,2012/11/12
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,11/12,76065,470,89.2,1971,149924115,168110532,85292,2012,11,2012/11/12
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,11/12,15780,437,62.9,284,4481520,7128968,25102,2012,11,2012/11/12
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,11/12,91175,956,68.2,470,42852250,62832890,133687,2012,11,2012/11/12
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,11/12,96380,1632,66.9,236,22745680,34001936,144076,2012,11,2012/11/12
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,11/12,28586,395,78.8,443,12663598,16077356,36292,2012,11,2012/11/12
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,11/12,22097,162,72.5,3131,69185707,95382784,30464,2012,11,2012/11/12
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,11/12,12487,116,67.2,2651,33103037,49255580,18580,2012,11,2012/11/12
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,11/12,25076,228,65.1,3155,79114780,121521135,38517,2012,11,2012/11/12
DEVONPORT,146.3503 ,-41.1801 ,MELBOURNE,144.9631,-37.8136,11/12,0,0,0,412,0,0,0,2012,11,2012/11/12
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,11/12,15440,564,68.5,310,4786400,6991120,22552,2012,11,2012/11/12
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,11/12,11562,285,63.6,370,4277940,6731410,18193,2012,11,2012/11/12
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,11/12,224237,1559,82.4,680,152481160,184949800,271985,2012,11,2012/11/12
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,11/12,18846,120,90.1,1526,28758996,31922394,20919,2012,11,2012/11/12
HERVEY BAY,152.7677 ,-25.2882 ,SYDNEY,151.2093,-33.8688,11/12,0,0,0,973,0,0,0,2012,11,2012/11/12
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,11/12,122394,982,75.1,618,75639492,100707426,162957,2012,11,2012/11/12
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,11/12,41955,325,85.8,1039,43591245,50787359,48881,2012,11,2012/11/12
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,11/12,20712,283,54.3,538,11143056,20513940,38130,2012,11,2012/11/12
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,11/12,67099,698,63.6,1250,83873750,131847500,105478,2012,11,2012/11/12
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,11/12,76157,829,72.2,476,36250732,50194200,105450,2012,11,2012/11/12
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,11/12,21402,162,76.9,914,19561428,25440276,27834,2012,11,2012/11/12
MELBOURNE,144.9631 ,-37.8136 ,BURNIE,145.905,-41.0523,11/12,0,0,0,378,0,0,0,2012,11,2012/11/12
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,11/12,153433,959,89.4,1330,204065890,228366320,171704,2012,11,2012/11/12
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,11/12,16674,405,68.4,457,7620018,11139832,24376,2012,11,2012/11/12
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,11/12,38615,275,80,836,32282140,40369604,48289,2012,11,2012/11/12
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,11/12,191382,1072,78.4,2706,517879692,660212586,243981,2012,11,2012/11/12
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,11/12,734270,4697,83.4,706,518394620,621341422,880087,2012,11,2012/11/12
NEWCASTLE,-1.6178 ,54.9783 ,GOLD COAST,153.4,-28.0167,11/12,0,0,0,539,0,0,0,2012,11,2012/11/12
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,11/12,36110,403,61.8,1019,36796090,59555455,58445,2012,11,2012/11/12
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,11/12,42106,486,62,1312,55243072,89040192,67866,2012,11,2012/11/12
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,11/12,151188,699,84.5,3284,496501392,587258016,178824,2012,11,2012/11/12
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,11/12,16899,383,72.3,321,5424579,7501128,23368,2012,11,2012/11/12
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,11/12,28792,178,91.5,1454,41863568,45738478,31457,2012,11,2012/11/12
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,11/12,41493,274,85.5,837,34729641,40610403,48519,2012,11,2012/11/12
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,11/12,14953,112,83.5,1690,25270570,30267900,17910,2012,11,2012/11/12
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,11/12,15703,462,67.3,367,5763001,8565413,23339,2012,11,2012/11/12
ADELAIDE,138.6001 ,-34.9273 ,ALICE SPRINGS,133.87,-23.7,10/12,0,0,0,1316,0,0,0,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,10/12,68760,517,84,1622,111528720,132752590,81845,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,10/12,15302,162,70.1,972,14873544,21214872,21826,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,10/12,16193,128,82.5,1607,26022151,31547017,19631,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,10/12,177835,1509,80.8,643,114347905,141529444,220108,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,10/12,57219,472,85.9,2120,121304280,141160200,66585,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,10/12,17323,618,60.1,246,4261458,7086522,28807,2012,10,2012/10/12
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,10/12,155028,1152,79.6,1167,180917676,227315262,194786,2012,10,2012/10/12
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,10/12,21750,579,69.2,452,9831000,14213140,31445,2012,10,2012/10/12
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,10/12,0,0,0,1860,0,0,0,2012,10,2012/10/12
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,10/12,0,0,0,2022,0,0,0,2012,10,2012/10/12
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,10/12,14715,124,83.5,2181,32093415,38451030,17630,2012,10,2012/10/12
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,10/12,26199,238,79.1,612,16033788,20262096,33108,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,10/12,108595,879,80.4,1391,151055645,187821166,135026,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,10/12,52075,536,77.2,956,49783700,64493672,67462,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,10/12,30318,184,81.8,2852,86466936,105720788,37069,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,10/12,26436,539,61.8,653,17262708,27927504,42768,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,10/12,40210,728,69.4,434,17451140,25140318,57927,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,10/12,15405,96,91.5,888,13679640,14946816,16832,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,10/12,0,0,0,1791,0,0,0,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,10/12,85221,830,73.8,797,67921137,91989740,115420,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,10/12,290587,2133,81.7,1381,401300647,491319751,355771,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,10/12,15929,170,66.3,1573,25056317,37764584,24008,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,10/12,50699,494,83.3,614,31129186,37366198,60857,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,10/12,92117,481,90.1,3615,333002955,369431310,102194,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,10/12,22739,170,87.7,895,20351405,23203770,25926,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,10/12,57040,863,75,518,29546720,39385612,76034,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,10/12,399822,2883,79.7,753,301065966,377537634,501378,2012,10,2012/10/12
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,10/12,88431,765,75.1,1112,98335272,130998048,117804,2012,10,2012/10/12
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,10/12,30514,282,86.2,1677,51171978,59338968,35384,2012,10,2012/10/12
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,10/12,63367,412,84.7,2311,146441137,172818891,74781,2012,10,2012/10/12
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,10/12,88114,587,83.2,1971,173672694,208807740,105940,2012,10,2012/10/12
CAIRNS,145.7710 ,-16.9203 ,TOWNSVILLE,146.8169,-19.259,10/12,15272,433,61.4,284,4337248,7069612,24893,2012,10,2012/10/12
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,10/12,88213,973,65.7,470,41460110,63117240,134292,2012,10,2012/10/12
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,10/12,93358,1664,62.7,236,22032488,35132612,148867,2012,10,2012/10/12
